State,County,Site_Name,Water_Body,Latitude,Longitude,Boat,Fish,Swim,Trail,Restroom,Parking,Comments,Ownership
West Virginia,Morgan,Great Cacapon,Cacapon River,39.61860000000,-78.28230000000,Yes,No,No,No,No,Yes,,NA
West Virginia,Hampshire,Cacapon Crossing,Cacapon River,39.45200000000,-78.42480000000,Yes,No,No,No,No,Yes,,NA
West Virginia,Jefferson,Bloomery,Shenandoah River,39.25360000000,-77.81530000000,Yes,No,No,No,No,Yes,,NA
West Virginia,Hampshire,C-17,Cacapon River,39.40320000000,-78.41740000000,Yes,No,No,No,No,Yes,,NA
West Virginia,Grant,River Road,South Branch Potomac River,38.99330000000,-79.17460000000,Yes,No,No,No,No,Yes,,"Private, No permission Required"
West Virginia,Grant,Welton Park,South Branch Potomac River,39.00000000000,-79.08640000000,Yes,No,No,No,Yes,Yes,,Welton Park Ath.
West Virginia,Grant,Welton Park Ramp 2,South Branch Potomac River,39.00110000000,-79.08440000000,Yes,No,No,No,Yes,Yes,,Welton Park Ath.
West Virginia,Hardy,Fisher Bridge South,South Branch Potomac River,39.01950000000,-79.00550000000,Yes,No,No,No,No,Yes,,NA
West Virginia,Hardy,Fisher Bridge,South Branch Potomac River,39.05330000000,-78.99110000000,Yes,No,No,No,No,Yes,,WVDNR
West Virginia,Hardy,Old Fields Bridge,South Branch Potomac River,39.10360000000,-78.95880000000,Yes,No,No,No,No,Yes,,"WVDNR, WVDOH"
West Virginia,Hardy,South Branch WMA Access,South Branch Potomac River,39.14590000000,-78.92480000000,Yes,No,No,No,No,Yes,,WVDNR
West Virginia,Hampshire,Harmissions,South Branch Potomac River,39.22780000000,-78.85240000000,Yes,No,No,No,Yes,Yes,,WVDNR
West Virginia,Hampshire,Stoney Run,South Branch Potomac River,39.24650000000,-78.84260000000,Yes,No,No,No,No,Yes,,WVDNR
West Virginia,Hampshire,Romney Bridge,South Branch Potomac River,39.33940000000,-78.77650000000,Yes,No,No,No,Yes,Yes,,"WVDOH, WVDNR"
West Virginia,Hampshire,Hanging Rock,South Branch Potomac River,39.39970000000,-78.74290000000,Yes,No,No,No,No,No,,WVDNR
West Virginia,Hampshire,Blue Beach Bridge,South Branch Potomac River,39.42790000000,-78.71460000000,Yes,No,No,No,No,No,,WVDOH
West Virginia,Hampshire,Millesonne Mills,South Branch Potomac River,39.44290000000,-78.66810000000,Yes,No,No,No,No,No,,WVDOH
West Virginia,Hampshire,Millesonne Mills Bridge,South Branch Potomac River,39.44800000000,-78.65340000000,Yes,No,No,No,No,Yes,,"WVDNR, WVDOH"
West Virginia,Hampshire,Blue Ford South,South Branch Potomac River,39.49150000000,-78.60820000000,Yes,No,No,No,No,Yes,,WVDNR
West Virginia,Hampshire,CR 1-1,South Branch Potomac River,39.51030000000,-78.60020000000,Yes,No,No,No,No,Yes,,WVDNR
West Virginia,Morgan,Paw Paw,Potomac River,39.53800000000,-78.45490000000,Yes,No,No,No,No,Yes,,WVDNR
West Virginia,Morgan,Largent Bridge,Cacapon River,39.48080000000,-78.38500000000,Yes,No,No,No,No,No,,WVDOH
West Virginia,Morgan,St Rt 9 Bridge,Cacapon River,39.52820000000,-78.34860000000,Yes,No,No,No,No,No,,WVDOH
West Virginia,Morgan,Cacapon Power Plant,Cacapon River,39.60690000000,-78.29100000000,Yes,No,No,No,No,No,,WVDOH
West Virginia,Morgan,CR 7 Bridge,Cacapon River,39.58170000000,-78.30880000000,Yes,No,No,No,No,No,,WVDOH
West Virginia,Morgan,Great Cacapon,Cacapon River,39.61850000000,-78.28240000000,Yes,No,No,No,No,Yes,,WVDNR-WRS
West Virginia,Morgan,Cherry Run,Potomac River,39.62880000000,-78.03140000000,Yes,No,No,No,No,Yes,,WVDNR-WRS
West Virginia,Jefferson,Dam #4,Potomac River,39.49290000000,-77.82490000000,Yes,No,No,No,No,Yes,,WVDNR
West Virginia,Jefferson,Shaperds Town,Potomac River,39.43430000000,-77.80180000000,Yes,No,No,No,No,Yes,,"WVDNR, City of Sheperdstown"
West Virginia,Jefferson,Dam #3,Potomac River,39.33270000000,-77.75040000000,Yes,No,No,No,No,Yes,,US Park Service
West Virginia,Jefferson,Harppers Ferry Park,Shenandoah River,39.32060000000,-77.74240000000,Yes,No,No,No,No,Yes,,US Park Service
West Virginia,Jefferson,"Millville (Below Dam),Potomac Ediso",Shenandoah River,39.27500000000,-77.78670000000,Yes,No,No,No,No,Yes,,"WVDNR, Allegheny Energy Inc."
West Virginia,Jefferson,Millville (Dam),Shenandoah River,39.26850000000,-77.78370000000,Yes,No,No,No,No,Yes,,Allegheny Energy Inc.
West Virginia,Jefferson,"Millville (Above Dam),Potomac Ediso",Shenandoah River,39.26350000000,-77.79110000000,Yes,No,No,No,No,Yes,,Allegheny Energy Inc.
West Virginia,Jefferson,Moulton Park,Shenandoah River,39.25840000000,-77.80740000000,Yes,No,No,No,No,Yes,,NA
West Virginia,Jefferson,Millville,Shenandoah River,39.25800000000,-77.78270000000,Yes,No,No,No,No,Yes,,WVDNR-WRS
West Virginia,Jefferson,Shannondale Springs WMA Access,Shenandoah River,39.22470000000,-77.82020000000,Yes,No,No,No,No,Yes,,WVDNR-WRS
West Virginia,Grant,Petersburg,South Branch Potomac River,38.98840000000,-79.12120000000,Yes,No,No,No,No,Yes,,NA
West Virginia,Hampshire,Fort Mill Ridge WMA,South Branch Potomac River,39.33060000000,-78.78490000000,Yes,No,No,No,No,Yes,,WVDNR
West Virginia,Mineral,Wiley Ford,North Fork Potomac River,39.61050000000,-78.75690000000,Yes,No,No,No,No,Yes,,"WVDNR, WVDOH"
West Virginia,Hampshire,Blue Ford North,South Branch Potomac River,39.49290000000,-78.60960000000,Yes,No,No,No,No,Yes,,WVDNR
West Virginia,Hampshire,Indian Rocks,South Branch Potomac River,39.51030000000,-78.60010000000,Yes,No,No,No,No,Yes,,WVDNR
West Virginia,Hampshire,Mouth of South Branch,South Branch Potomac River,39.52490000000,-78.59080000000,Yes,No,No,No,No,No,,WVDOH
West Virginia,Jefferson,Meyerstown,Shenandoah River,39.20550000000,-77.84780000000,Yes,No,No,No,No,No,,WVDOH
Virginia,King George,Lands End Wildlife Mngmt Area,,38.16310000000,-77.11290000000,No,No,No,No,Yes,Unknown,,
Virginia,Chesterfield County,Dutch Gap Conservation Area,,37.37270000000,-77.36200000000,No,Yes,No,Yes,No,Medium,,
Virginia,James City County,Chickahominy Riverside Park,,37.26580000000,-76.87080000000,Yes,Yes,No,Yes,Yes,Large,,
Virginia,James City County,Powhatan Creek Park,,37.24890000000,-76.77620000000,No,Yes,No,Yes,No,Shoulder,,
Virginia,City of Suffolk,Bennett∆s Creek Ramp,,36.85090000000,-76.48450000000,Yes,Yes,No,No,No,Medium,,
Virginia,City of Virginia Beach,Lynhaven Ramp,,36.90690000000,-76.09410000000,Yes,Yes,Yes,No,Yes,Large,,
Virginia,Hanover  County,Rte. 301 Ramp,,37.78820000000,-77.37090000000,Yes,Yes,No,No,No,Shoulder,,
Virginia,Westmoreland County,Currioman Landing,,38.15410000000,-76.76150000000,Yes,Yes,No,No,No,Medium,,
Virginia,City of Hampton,Grundlen Park,,37.09760000000,-76.29330000000,No,Yes,No,Yes,Yes,Shoulder,,
Virginia,Town of Urbanna,Urbanna Town Marina,,37.63630000000,-76.57200000000,Yes,Yes,No,No,Yes,Medium,,
Virginia,Alexandria,George Washington Mem Pkwy,,38.82630000000,-77.04300000000,Yes,Yes,No,Yes,No,Medium,,
Virginia,Alexandria,Daingerfield Island,,38.83270000000,-77.04060000000,Yes,Yes,No,Yes,Yes,Medium,,
Virginia,Alexandria,Mt Vernon Trail,,38.81920000000,-77.03980000000,No,No,No,Yes,Yes,Medium,,
Virginia,Alexandria,Oronoco Bay Park,,38.81250000000,-77.03820000000,No,Yes,No,Yes,No,Shoulder,,
Virginia,Stafford,Aqua-Po Beach Park,,38.38640000000,-77.31710000000,No,Yes,Yes,No,Yes,Large,,
Virginia,Fredericksburg,Walking Tour/Riverside Park,,38.31750000000,-77.47820000000,No,Yes,No,Yes,No,Shoulder,,
Virginia,Fredericksburg,Old Mill Park,,38.31650000000,-77.46510000000,No,Yes,No,Yes,Yes,Large,,
Virginia,Stafford,St. Clair Brook Park,,38.31060000000,-77.45870000000,No,Yes,No,Yes,Yes,Large,,
Virginia,Stafford,John Lee Pratt Mem Park,,38.30360000000,-77.45400000000,No,Yes,No,No,Yes,Large,,
Virginia,Stafford,Chatham/F-S NHBP,,38.29750000000,-77.44980000000,No,No,No,No,Yes,Medium,,
Virginia,Fredericksburg,City Dock Park,,38.29600000000,-77.45400000000,Yes,Yes,No,No,No,Large,,
Virginia,Westmoreland,Colonial Beach Beaches,,38.24630000000,-76.96020000000,No,No,Yes,No,Yes,Large,,
Virginia,Westmoreland,George Washington Birthplace NM,,38.18770000000,-76.92120000000,No,No,No,Yes,Yes,Large,,
Virginia,Caroline,Port Royal Landing,,38.16770000000,-77.18630000000,No,Yes,No,No,No,Shoulder,,
Virginia,King George,Rappahannock River NWR,,38.16580000000,-77.05980000000,No,No,No,Yes,No,Shoulder,,
Virginia,Northumberland,Dameron Marsh NAP,,37.74560000000,-76.31630000000,No,No,No,Yes,No,Shoulder,,
Virginia,Stafford,Stafford County Boat Ramp,,38.24790000000,-77.38620000000,Yes,No,No,No,No,Large,,
Virginia,Prince William,Occoquan Bay NWR,,38.64320000000,-77.23810000000,No,No,No,Yes,No,Shoulder,,
Virginia,Accomack,Hammock Landing,,37.90450000000,-75.68360000000,Yes,No,No,No,No,Large,,
Virginia,Northampton,Fox Hill Landing,,37.49050000000,-75.92550000000,Yes,No,No,No,No,Large,,
Virginia,Westmoreland,Westmoreland State Park,,38.17060000000,-76.86370000000,Yes,Yes,Yes,Yes,Yes,Large,,
Virginia,Westmoreland,Branson Cove,,38.14270000000,-76.63930000000,Yes,Yes,No,No,No,Medium,,
Virginia,Richmond,Carter's Wharf Landing,,38.07170000000,-76.92340000000,Yes,Yes,Yes,No,No,Medium,,
Virginia,Richmond,Jones Creek Landing,,38.01950000000,-76.90210000000,No,Yes,Yes,No,No,Large,,
Virginia,Northumberland,Lodge Landing,,37.99330000000,-76.54160000000,Yes,Yes,No,No,No,Medium,,
Virginia,Accomack,Pitts Creek Landing,,37.97470000000,-75.63090000000,Yes,Yes,No,No,No,Medium,,
Virginia,Northumberland,Forrest Landing,,37.94160000000,-76.48450000000,Yes,Yes,No,No,No,Medium,,
Virginia,Accomack,Schooner Bay Landing,,37.76270000000,-75.77260000000,Yes,Yes,No,No,No,Medium,,
Virginia,Accomack,South Chesconessex Landing,,37.74800000000,-75.77350000000,Yes,Yes,No,No,No,Medium,,
Virginia,Northumberland,Hughlett Point NAP,,37.73160000000,-76.30820000000,No,No,No,No,No,Shoulder,,
Virginia,Accomack,Parkers Marsh Natural Area,,37.73730000000,-75.82540000000,No,No,No,No,No,Shoulder,,
Virginia,Middlesex,Mill Stone Landing,,37.72620000000,-76.62260000000,Yes,Yes,No,No,No,Large,,
Virginia,Lancaster,Greenvale Creek Landing,,37.71730000000,-76.54220000000,Yes,Yes,No,No,No,Medium,,
Virginia,Williamsburg,College Landing Park,,37.25030000000,-76.70710000000,No,Yes,No,Yes,No,Medium,,
Virginia,Gloucester,Gloucester Point Landing,,37.24750000000,-76.50500000000,Yes,Yes,No,No,No,Large,,
Virginia,Gloucester,Gloucester Point Beach,,37.24810000000,-76.49620000000,No,Yes,Yes,No,Yes,Large,,
Virginia,York,Colonial National Historical Park,,37.23220000000,-76.52650000000,No,Yes,No,No,No,Medium,,
Virginia,Hampton,Fox Hill Landing,,37.09600000000,-76.29400000000,Yes,Yes,No,No,No,Large,,
Virginia,Isle of Wight,Tyler's Beach Ramp,,37.08390000000,-76.66500000000,Yes,No,No,No,No,Medium,,
Virginia,Hampton,Gosnolds Hope Park,,37.07760000000,-76.33060000000,Yes,Yes,No,Yes,Yes,Large,,
Virginia,Northampton,Chesapeake Bay Bridge-Tunnel,,37.04700000000,-76.06070000000,No,Yes,No,No,Yes,Large,,
Virginia,Hampton,Salt Ponds Beach,,37.05500000000,-76.28040000000,No,Yes,Yes,No,No,Large,,
Virginia,Hampton,Buckroe Beach,,37.04350000000,-76.28830000000,No,Yes,Yes,No,Yes,Large,,
Virginia,Hampton,Mill Point Park,,37.01690000000,-76.33570000000,No,No,No,No,Yes,Shoulder,,
Virginia,Hampton,Sunset Boat Ramp,,37.01600000000,-76.34410000000,Yes,No,No,No,No,Large,,
Virginia,Newport News,Huntington Park,,37.01740000000,-76.45550000000,Yes,Yes,Yes,Yes,Yes,Large,,
Virginia,Newport News,Monitor-Merrimac Overlook Park,,36.99040000000,-76.38690000000,No,Yes,Yes,No,No,Large,,
Virginia,Newport News,Peterson Yacht Basin,,36.98530000000,-76.39980000000,Yes,Yes,No,No,No,Large,,
Virginia,Newport News,Anderson Park,,36.98130000000,-76.39880000000,No,Yes,No,Yes,Yes,Large,,
Virginia,Norfolk,Beach Accessways,,36.97010000000,-76.28390000000,No,Yes,Yes,Yes,No,Shoulder,,
Virginia,Northumberland,Rowes Landing,,37.93660000000,-76.48230000000,Yes,Yes,No,No,No,Medium,,
Virginia,Essex,Hoskins Creek Landing,,37.92080000000,-76.85740000000,Yes,Yes,No,No,No,Medium,,
Virginia,Essex,Prince Street Public Landing,,37.92990000000,-76.85610000000,Yes,Yes,No,No,No,Shoulder,,
Virginia,Richmond,Totuskey Creek Landing,,37.92060000000,-76.72250000000,Yes,Yes,No,No,Yes,Large,,
Virginia,Accomack,Saxis Landing,,37.92000000000,-75.73030000000,Yes,No,No,No,Yes,Large,,
Virginia,Northumberland,Bush Mill Stream NAP,,37.87920000000,-76.45530000000,No,No,No,Yes,No,Medium,,
Virginia,Northumberland,Coopers Landing,,37.87190000000,-76.41990000000,Yes,Yes,No,No,No,Medium,,
Virginia,Northumberland,Glebe Point Landing,,37.85180000000,-76.36460000000,Yes,Yes,No,No,No,Large,,
Virginia,Accomack,Guards Shore Launching Ramp,,37.84520000000,-75.67750000000,Yes,Yes,Yes,No,No,Large,,
Virginia,Accomack,Guilford Creek Landing,,37.83720000000,-75.67910000000,Yes,No,No,No,No,Medium,,
Virginia,Northumberland,Shell Landing,,37.81760000000,-76.28160000000,Yes,Yes,No,No,No,Medium,,
Virginia,Northumberland,Cranes Creek Landing,,37.81910000000,-76.30810000000,Yes,Yes,No,No,No,Medium,,
Virginia,Richmond,Simonson Landing,,37.80730000000,-76.63230000000,Yes,Yes,No,No,No,Large,,
Virginia,King William,Aylett Landing,,37.78190000000,-77.09870000000,Yes,Yes,No,No,No,Medium,,
Virginia,Isle of Wight,Jones Creek Park,,36.98120000000,-76.56530000000,Yes,Yes,No,No,Yes,Large,,
Virginia,Prince George,James River NWR,,37.27500000000,-77.11900000000,No,No,No,No,Yes,Shoulder,,
Virginia,Colonial Heights,White Bank Park,,37.28490000000,-77.37590000000,Yes,Yes,No,No,Yes,Medium,,
Virginia,New Kent County,Cumberland Marsh N A P,,37.55610000000,-76.96250000000,No,No,No,Yes,No,Shoulder,,
Virginia,Accomack County,Harborton Landing,,37.66570000000,-75.83120000000,Yes,Yes,No,No,No,Medium,,
Virginia,Newport News,Denbigh Park Boat Ramp,,37.12370000000,-76.56840000000,Yes,Yes,No,No,Yes,Large,,
Virginia,Poquoson,Messick Point Landing,,37.10920000000,-76.31940000000,Yes,Yes,No,No,No,Large,,
Virginia,Poquoson,Amorys Wharf,,37.10710000000,-76.33750000000,No,Yes,No,No,No,Medium,,
Virginia,Hampton,Grandview Natural Preserve,,37.09870000000,-76.28120000000,No,Yes,Yes,Yes,No,Shoulder,,
Virginia,Mathews,Potato Neck Landing,,37.37180000000,-76.26000000000,No,Yes,No,No,No,Medium,,
Virginia,Chesterfield,Point of Rocks Park,,37.32160000000,-77.35490000000,No,Yes,No,Yes,Yes,Large,,
Virginia,Gloucester,John's Point Landing,,37.33230000000,-76.44790000000,No,Yes,No,No,No,Medium,,
Virginia,Charles City,Lawrence Lewis Park,,37.31870000000,-77.09860000000,No,Yes,No,Yes,Yes,Large,,
Virginia,Hopewell,Hopewell Yacht Club,,37.31070000000,-77.29960000000,Yes,Yes,No,No,Yes,Large,,
Virginia,Charles City,Chickahominy WMA / Morris Landing,,37.31690000000,-76.88130000000,Yes,Yes,No,Yes,No,Medium,,
Virginia,Gloucester,Williams Landing,,37.29970000000,-76.53090000000,Yes,Yes,No,No,No,Medium,,
Virginia,Gloucester,Cherry Point Landing,,37.28970000000,-76.46160000000,No,Yes,No,No,No,Medium,,
Virginia,Northampton,Cape Charles Public Beach,,37.26850000000,-76.02310000000,No,Yes,Yes,No,No,Shoulder,,
Virginia,Northampton,Cape Charles Boat Ramp,,37.26500000000,-76.01680000000,Yes,Yes,No,No,Yes,Large,,
Virginia,Accomack,Onancock Town Ramp & Wharf,,37.71180000000,-75.75520000000,Yes,Yes,No,No,Yes,Large,,
Virginia,King & Queen,Melrose Landing,,37.63760000000,-76.85450000000,Yes,No,No,No,No,Medium,,
Virginia,Mathews,Haven Public Landing,,37.45150000000,-76.26450000000,No,No,No,No,No,Medium,,
Virginia,Chesterfield,Drewry's Bluff - RNBP,,37.42190000000,-77.42260000000,No,No,No,Yes,No,Large,,
Virginia,Mathews,Haven Beach,,37.43360000000,-76.25290000000,No,No,Yes,No,No,Shoulder,,
Virginia,Henrico,Deep Bottom Park & Landing,,37.40720000000,-77.30570000000,Yes,Yes,No,Yes,Yes,Large,,
Virginia,James City,York River SP/Croaker Landing,,37.42710000000,-76.72680000000,Yes,Yes,No,Yes,Yes,Large,,
Virginia,Henrico,Osborne Pike Landing,,37.40070000000,-77.38640000000,Yes,Yes,No,No,Yes,Large,,
Virginia,Mathews,Town Point Landing,,37.41540000000,-76.33720000000,Yes,Yes,No,No,No,Medium,,
Virginia,Gloucester,Warehouse Landing,,37.40290000000,-76.49060000000,Yes,Yes,No,No,No,Medium,,
Virginia,Mathews,Bethel Beach Natural Area Preserve,,37.41690000000,-76.24940000000,No,No,No,Yes,No,Shoulder,,
Virginia,Henrico,Ft Brady-RNBP,,37.38840000000,-77.36020000000,No,No,No,Yes,No,Shoulder,,
Virginia,Chesterfield,Dutch Gap Boat Launch,,37.38200000000,-77.37700000000,Yes,Yes,No,No,No,Large,,
Virginia,Chesterfield,Henricus Historical Park,,37.37670000000,-77.36630000000,No,Yes,No,Yes,No,Large,,
Virginia,Gloucester,Capahosic Landing,,37.38040000000,-76.63550000000,Yes,Yes,Yes,No,Yes,Shoulder,,
Virginia,James City,Shipyard Public Landing,,37.36700000000,-76.88930000000,Yes,No,No,No,No,Medium,,
Virginia,Norfolk,Willoughby Landing,,36.96410000000,-76.28800000000,Yes,Yes,No,No,Yes,Large,,
Virginia,Isle of Wight,Ragged Island WMA,,36.94660000000,-76.48890000000,No,Yes,No,Yes,No,Large,,
Virginia,Norfolk,Community Beach East,,36.94620000000,-76.23640000000,No,No,Yes,No,Yes,Medium,,
Virginia,Norfolk,City Beach,,36.93070000000,-76.18580000000,No,Yes,Yes,No,Yes,Large,,
Virginia,Lancaster,Belle Isle State Park,,37.77340000000,-76.60080000000,Yes,Yes,No,Yes,Yes,Large,,
Virginia,Lancaster,Windmill Point,,37.61470000000,-76.28830000000,No,Yes,Yes,No,No,Shoulder,,
Virginia,King & Queen,Waterfence Landing,,37.59290000000,-76.79870000000,Yes,No,No,No,No,Medium,,
Virginia,King William,Lester Manor Landing,,37.58570000000,-76.98970000000,Yes,Yes,No,No,No,Shoulder,,
Virginia,King William,West Point/Glass Island Landing,,37.54070000000,-76.78930000000,Yes,Yes,No,No,No,Medium,,
Virginia,King & Queen,Chain Ferry Landing,,37.54720000000,-76.77600000000,Yes,Yes,No,No,No,Shoulder,,
Virginia,Northampton,Morley's Wharf Boat Ramp,,37.54940000000,-75.87640000000,Yes,Yes,No,No,No,Large,,
Virginia,Gloucester,Deep Point Landing,,37.53120000000,-76.49210000000,No,Yes,Yes,No,No,Medium,,
Virginia,Mathews,Hallieford Public Landing,,37.50590000000,-76.35270000000,No,No,Yes,No,No,Medium,,
Virginia,Mathews,Milford Haven Landing,,37.49300000000,-76.30900000000,Yes,No,No,No,No,Large,,
Virginia,Gloucester,Tanyard Landing,,37.45480000000,-76.66780000000,Yes,Yes,No,No,No,Medium,,
Virginia,James City,Jamestown Festival Park,,37.22350000000,-76.78540000000,No,Yes,No,No,Yes,Large,,
Virginia,York,Back Creek Park,,37.20540000000,-76.43800000000,Yes,No,No,No,Yes,Large,,
Virginia,York,Old Wormley Creek Landing,,37.20520000000,-76.47080000000,Yes,Yes,No,No,Yes,Large,,
Virginia,James City,Colonial National Historical Park,,37.19570000000,-76.74930000000,No,Yes,No,Yes,Yes,Large,,
Virginia,Surry,Hog Island WMA,,37.17970000000,-76.69590000000,No,Yes,No,Yes,No,Medium,,
Virginia,Northampton,Kiptopeke State Park,,37.16720000000,-75.97830000000,Yes,Yes,Yes,Yes,Yes,Large,,
Virginia,Surry,Lawnes Creek Ramp,,37.13940000000,-76.67630000000,Yes,No,No,No,No,Large,,
Virginia,York,Tide Mill Boat Landing,,37.13430000000,-76.42960000000,Yes,Yes,No,No,No,Large,,
Virginia,Chesapeake,Elizabeth River Park,,36.80930000000,-76.28600000000,Yes,Yes,No,No,No,Medium,,
Virginia,Chesapeake,Deep Creek Locks Park,,36.74710000000,-76.34040000000,Yes,Yes,No,Yes,Yes,Medium,,
Virginia,Chesapeake,Great Bridge Locks Park,,36.72500000000,-76.24790000000,Yes,Yes,No,No,Yes,Large,,
Virginia,Norfolk,Haven Creek Boat Ramp,,36.88420000000,-76.28420000000,Yes,No,No,No,No,Medium,,
Virginia,Norfolk,Lafayette Park,,36.88080000000,-76.27580000000,Yes,Yes,No,Yes,Yes,Large,,
Virginia,Norfolk,Virginia Zoological Park,,36.87930000000,-76.27400000000,No,No,No,Yes,Yes,Large,,
Virginia,Portsmouth,Riverfront Park,,36.83450000000,-76.29630000000,No,Yes,No,Yes,Yes,Large,,
Virginia,Portsmouth,City Park,,36.83370000000,-76.36850000000,Yes,Yes,No,Yes,Yes,Large,,
Virginia,Alexandria,Founders Park,,38.80890000000,-77.03910000000,No,Yes,No,Yes,No,Shoulder,,
Virginia,Alexandria,Torpedo Factory Dock,,38.80670000000,-77.03920000000,Yes,Yes,No,Yes,Yes,Medium,,
Virginia,Alexandria,Waterfront Park,,38.80420000000,-77.04000000000,No,Yes,No,Yes,No,Shoulder,,
Virginia,Alexandria,Point Lumley,,38.80250000000,-77.03960000000,No,Yes,No,Yes,No,Shoulder,,
Virginia,Alexandria,Pommander/Gibbon Street Park,,38.79720000000,-77.03950000000,No,No,No,Yes,No,Shoulder,,
Virginia,Alexandria,Jones Point Park/Trail,,38.79200000000,-77.04290000000,No,Yes,No,Yes,No,Medium,,
Virginia,Fairfax,Fort Hunt Park,,38.71700000000,-77.04690000000,No,No,No,Yes,Yes,Large,,
Virginia,Fairfax,Pohick Bay Regional Park,,38.67390000000,-77.16690000000,Yes,Yes,No,Yes,Yes,Large,,
Virginia,Fairfax,Mason Neck State Park,,38.63600000000,-77.18570000000,No,Yes,No,Yes,Yes,Large,,
Virginia,Fairfax,Mason Neck NWR,,38.63650000000,-77.16110000000,No,No,No,Yes,No,Medium,,
Virginia,Accomack,Johnson's Wharf,,37.79170000000,-75.70690000000,Yes,Yes,No,No,No,Medium,,
Virginia,Middlesex,Canoe House Landing,,37.75030000000,-76.66180000000,No,Yes,Yes,No,Yes,Medium,,
Virginia,Arlington,Gravelly Point,,38.86410000000,-77.04170000000,Yes,Yes,No,No,No,Large,,
Virginia,VA Beach,Cape Henry Lighthouse,,36.92730000000,-76.00560000000,No,No,No,Yes,No,Medium,,
Virginia,Norfolk,Tarrallton Park,,36.92620000000,-76.21820000000,No,No,No,Yes,Yes,Large,,
Virginia,VA Beach,First Landing State Park,,36.91040000000,-76.01270000000,Yes,Yes,Yes,Yes,Yes,Large,,
Virginia,VA Beach,Great Neck Park,,36.88390000000,-76.05980000000,No,No,No,No,Yes,Large,,
Virginia,VA Beach,Chesapeake Beach,,36.91300000000,-76.11430000000,No,Yes,Yes,No,No,Medium,,
Virginia,VA Beach,Lynnhaven Municipal Marina,,36.90620000000,-76.08590000000,No,No,No,No,Yes,Large,,
Virginia,Norfolk,Lakewood Park,,36.89020000000,-76.26680000000,No,Yes,No,Yes,Yes,Large,,
Virginia,Norfolk,Barraud Park,,36.86560000000,-76.26540000000,No,Yes,No,Yes,Yes,Large,,
Virginia,Norfolk,East Ocean View Rec Center,,36.92640000000,-76.19490000000,No,Yes,Yes,Yes,Yes,Large,,
Virginia,Norfolk,Ocean View Beach,,36.95590000000,-76.25370000000,No,No,Yes,Yes,No,Large,,
Virginia,Norfolk,Sarah Constant Park & Beach,,36.96020000000,-76.26030000000,No,Yes,Yes,Yes,Yes,Medium,,
Virginia,Suffolk,Constants Wharf,,36.73850000000,-76.58390000000,Yes,No,No,No,No,Large,,
Virginia,Suffolk,Lone Star Lakes Park,,36.86380000000,-76.57180000000,Yes,No,Yes,Yes,Yes,Medium,,
Virginia,Suffolk,Sleepy Hole Park,,36.83430000000,-76.51940000000,No,Yes,No,Yes,Yes,Medium,,
Virginia,Suffolk,Bennetts Creek Park,,36.85090000000,-76.48300000000,Yes,Yes,No,Yes,Yes,Large,,
Virginia,Isle of Wight,Carrollton Nike Park,,36.96160000000,-76.56370000000,No,Yes,No,Yes,Yes,Medium,,
Virginia,Isle of Wight,Fort Boykin Park,,37.03510000000,-76.61830000000,No,Yes,Yes,No,No,Large,,
Virginia,Newport News,Hilton Fishing Pier & Beach,,37.02880000000,-76.46860000000,No,Yes,Yes,No,Yes,Medium,,
Virginia,Newport News,Christopher Newport Park,,36.97790000000,-76.43390000000,No,No,No,No,No,Medium,,
Virginia,Newport News,King-Lincoln Park,,36.96890000000,-76.41130000000,No,Yes,Yes,No,Yes,Large,,
Virginia,Surry,Chippokes Plantation State Park,,37.14490000000,-76.74090000000,No,Yes,No,Yes,Yes,Medium,,
Virginia,York,Yorktown Waterfront,,37.23450000000,-76.50470000000,No,Yes,Yes,Yes,Yes,Large,,
Virginia,Middlesex,Upper Mill Creek Landing,,37.58350000000,-76.42460000000,Yes,Yes,No,No,No,Medium,,
Virginia,Middlesex,Oaks/Saluda Landing,,37.62230000000,-76.58230000000,Yes,Yes,No,No,No,Medium,,
Virginia,Prince William,Leesylvania State Park,,38.59110000000,-77.24900000000,Yes,Yes,No,Yes,Yes,Large,,
Virginia,Prince William,Featherstone NWR,,38.62620000000,-77.24910000000,No,No,No,Yes,No,Shoulder,,
Virginia,Fairfax,Gunston Hall Plantation,,38.66580000000,-77.15350000000,No,Yes,No,No,Yes,Large,,
Virginia,Fairfax,Washington's Mill Historical SP,,38.71050000000,-77.11680000000,No,No,No,No,Yes,Medium,,
Virginia,Fairfax,Martin Luther King Jr. Park,,38.71460000000,-77.04890000000,No,No,No,Yes,Yes,Large,,
Virginia,Fairfax,Belle Haven Marina,,38.77650000000,-77.04790000000,Yes,Yes,No,No,Yes,Large,,
Virginia,Fairfax,Dyke Marsh,,38.76590000000,-77.05340000000,No,No,No,Yes,Yes,Medium,,
Virginia,Alexandria,Four Mile Run Park/Trail,,38.83750000000,-77.05920000000,Yes,Yes,No,Yes,No,Large,,
Virginia,King George,Caledon SP/Natural Area,,38.36090000000,-77.14490000000,No,No,No,Yes,Yes,Medium,,
Virginia,Richmond,Great Shiplock Park,,37.52610000000,-77.42060000000,No,Yes,No,Yes,No,Large,,
Virginia,Richmond,City Dock,,37.52330000000,-77.41880000000,No,Yes,No,No,No,Large,,
Virginia,Richmond,Ancarrow's Landing,,37.52060000000,-77.42130000000,Yes,Yes,No,No,No,Large,,
